Dates,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME
5/10/2010,#N/A N/A,31323,700638,213505,352239,#N/A N/A,51,1020,#N/A N/A,31686,29030,612865,3565,60998,47111,10030,#N/A N/A,#N/A N/A,4524,340131,174111,10787,194403,#N/A N/A,1346817,620,14495,#N/A N/A,115597,358109,30279,1939107,5194,358804,#N/A N/A,84494,43265,#N/A N/A,59525,24310,#N/A N/A,142706,50569,27220,446865,#N/A N/A,81552,386380,85435,187886,#N/A N/A,739328,1660266,5880966,#N/A N/A,#N/A N/A,108648,703175,67203,579105,3412,#N/A N/A,#N/A N/A,29463,1320,2858394,19032,1849,12434,#N/A N/A
5/11/2010,#N/A N/A,40196,411619,105418,245862,#N/A N/A,71,1500,#N/A N/A,14912,11218,362942,8775,49077,33283,14075,#N/A N/A,#N/A N/A,16724,116685,107277,50769,190830,#N/A N/A,926298,600,2534,#N/A N/A,45780,358497,9468,1213165,3375,310613,#N/A N/A,45534,50414,#N/A N/A,51772,24842,#N/A N/A,33762,43084,13431,385570,#N/A N/A,43151,138614,80528,152283,#N/A N/A,851996,2168661,2951898,#N/A N/A,#N/A N/A,32096,768816,47613,413510,2700,#N/A N/A,#N/A N/A,61260,11220,1217041,7793,1513,4003,#N/A N/A
5/12/2010,#N/A N/A,22255,482336,107592,318632,#N/A N/A,1030,1001,#N/A N/A,38304,62396,481747,4948,41364,18724,13200,#N/A N/A,#N/A N/A,9536,461997,183438,8995,76277,#N/A N/A,3044064,375,6786,#N/A N/A,35677,60364,32227,1834725,8723,353081,#N/A N/A,83852,47757,#N/A N/A,56492,16820,#N/A N/A,54198,55474,3345,329696,#N/A N/A,109366,297353,60920,180741,#N/A N/A,697277,2040803,2768487,#N/A N/A,#N/A N/A,122436,725794,123228,593936,1892,#N/A N/A,#N/A N/A,35196,818,2329300,18222,14801,2439,#N/A N/A
5/13/2010,#N/A N/A,5288,210423,61657,227325,#N/A N/A,5,1,#N/A N/A,8416,22714,244594,365,84765,59509,26725,#N/A N/A,#N/A N/A,1948,257937,37444,2696,62220,#N/A N/A,1765803,1119,1990,#N/A N/A,37431,9680,14904,1227328,2960,313739,#N/A N/A,34867,7315,#N/A N/A,19499,6649,#N/A N/A,16098,38887,20465,230179,#N/A N/A,51853,101902,32075,63871,#N/A N/A,223235,2014304,2020375,#N/A N/A,#N/A N/A,30056,307125,170843,279806,2120,#N/A N/A,#N/A N/A,6699,818,1043914,28481,5105,761,#N/A N/A
5/14/2010,#N/A N/A,33036,289598,79768,242018,#N/A N/A,5,1,#N/A N/A,21162,51772,557596,7460,33695,30796,25190,#N/A N/A,#N/A N/A,6068,139122,104497,7637,50000,#N/A N/A,2004840,2585,3144,#N/A N/A,53472,79547,29857,1661254,2384,253115,#N/A N/A,84134,125247,#N/A N/A,37768,9159,#N/A N/A,64998,11193,9959,541424,#N/A N/A,48256,228904,67429,137230,#N/A N/A,580441,2539493,1733483,#N/A N/A,#N/A N/A,85592,639879,97307,707671,5388,#N/A N/A,#N/A N/A,20067,8580,1144227,7772,1736,1600,#N/A N/A
5/17/2010,#N/A N/A,13084,334394,72967,205146,#N/A N/A,5,1,#N/A N/A,46628,20813,507078,28131,38672,17275,9265,#N/A N/A,#N/A N/A,2002,154239,101339,7886,123861,#N/A N/A,1439444,1000,3511,#N/A N/A,87406,165749,27271,1268495,4338,208532,#N/A N/A,87328,41241,#N/A N/A,36673,4554,#N/A N/A,41812,1510,19665,414407,#N/A N/A,86284,180069,84167,127442,#N/A N/A,427377,1669624,1458297,#N/A N/A,#N/A N/A,74568,632373,64577,279165,4730,#N/A N/A,#N/A N/A,55368,110,858181,12911,6,3036,#N/A N/A
5/18/2010,#N/A N/A,21070,300171,34710,153438,#N/A N/A,26,1,#N/A N/A,20254,6442,502037,319,40146,11210,12700,#N/A N/A,#N/A N/A,1100,107955,29279,3744,85584,#N/A N/A,1726892,1300,7020,#N/A N/A,38550,29863,9746,2014453,13672,161528,#N/A N/A,76424,21723,#N/A N/A,30292,9115,#N/A N/A,18176,7964,13691,342572,#N/A N/A,74548,205880,121857,180817,#N/A N/A,677416,1930684,1161906,#N/A N/A,#N/A N/A,25992,1471156,24154,429524,4730,#N/A N/A,#N/A N/A,16959,17820,933332,12652,6,1078,#N/A N/A
5/19/2010,#N/A N/A,21599,438520,57722,206326,#N/A N/A,5202,1,#N/A N/A,40990,16313,704354,1171,48497,29697,15275,#N/A N/A,#N/A N/A,5838,178818,92366,14509,731071,#N/A N/A,2164459,1233,3278,#N/A N/A,49740,68466,26254,3482355,13500,177321,#N/A N/A,51771,41459,#N/A N/A,21445,8535,#N/A N/A,72462,85544,9350,459319,#N/A N/A,60403,207120,192548,64554,#N/A N/A,910441,1615906,1744997,#N/A N/A,#N/A N/A,42608,1484639,68071,581084,3098,#N/A N/A,#N/A N/A,30636,330,1056682,18757,6,1373,#N/A N/A
5/20/2010,#N/A N/A,44492,1011626,99243,176040,#N/A N/A,2040,1050,#N/A N/A,53170,37305,526477,2382,22624,52079,14485,#N/A N/A,#N/A N/A,2620,305235,110749,4728,200337,#N/A N/A,3370059,1275,15560,#N/A N/A,94936,44473,8377,3596853,6887,328821,#N/A N/A,52110,12132,#N/A N/A,39404,8833,#N/A N/A,113660,49387,13054,923171,#N/A N/A,132538,231759,201437,42213,#N/A N/A,784638,2364549,3361377,#N/A N/A,#N/A N/A,68780,710693,93008,502474,12426,#N/A N/A,#N/A N/A,79407,4070,1409072,19210,1094,3469,#N/A N/A
5/21/2010,#N/A N/A,56953,1107424,113319,302517,#N/A N/A,2040,450,#N/A N/A,31031,43421,749853,19235,52709,19054,34895,#N/A N/A,#N/A N/A,5438,236001,148577,13846,127042,#N/A N/A,2794667,4870,5846,#N/A N/A,62604,80852,12958,3384936,4501,251404,#N/A N/A,243533,31395,#N/A N/A,30897,6811,#N/A N/A,84474,3774,6407,482030,#N/A N/A,93966,309462,193819,50716,#N/A N/A,760358,1806994,2124815,#N/A N/A,#N/A N/A,96212,610075,61491,750879,1900,#N/A N/A,#N/A N/A,29190,110,2146034,9191,2262,2966,#N/A N/A
5/24/2010,#N/A N/A,4019,331052,27386,137500,#N/A N/A,2040,450,#N/A N/A,10480,43421,356615,2341,4210,1683,13620,#N/A N/A,#N/A N/A,1386,36357,38074,1919,16742,#N/A N/A,1311757,550,381,#N/A N/A,11594,14207,1788,909587,2,77851,#N/A N/A,75948,5856,#N/A N/A,8442,1838,#N/A N/A,41600,7228,914,369901,#N/A N/A,65833,189368,89302,28816,#N/A N/A,286996,1174745,711709,#N/A N/A,#N/A N/A,42248,370700,13886,359199,1900,#N/A N/A,#N/A N/A,29190,110,688956,4353,1110,47,#N/A N/A
5/25/2010,#N/A N/A,53411,487065,85067,273436,#N/A N/A,10399,450,#N/A N/A,40975,23946,537291,9610,16423,16323,95370,#N/A N/A,#N/A N/A,1268,164013,57058,16532,91180,#N/A N/A,2255271,1155,2604,#N/A N/A,44148,57067,56569,6088233,945,333065,#N/A N/A,99266,17268,#N/A N/A,31213,14949,#N/A N/A,87134,111203,6987,765618,#N/A N/A,119591,322377,89117,115242,#N/A N/A,934804,2033855,2108076,#N/A N/A,#N/A N/A,76700,649968,143908,537602,2370,#N/A N/A,#N/A N/A,24879,770,1192042,12959,2073,2971,#N/A N/A
5/26/2010,#N/A N/A,69104,551632,105681,272293,#N/A N/A,133,450,#N/A N/A,27021,25280,887468,3517,45476,45016,60635,#N/A N/A,#N/A N/A,2812,182316,89916,147458,106963,#N/A N/A,2067764,6911,3277,#N/A N/A,133023,66138,36423,3817299,369,201742,#N/A N/A,93386,19849,#N/A N/A,33497,6852,#N/A N/A,55360,3756,11912,608248,#N/A N/A,80414,190833,94878,60025,#N/A N/A,603106,2037579,1756344,#N/A N/A,#N/A N/A,192364,551722,54452,520093,1605,#N/A N/A,#N/A N/A,2172,4510,1942779,16284,6,3913,#N/A N/A
5/27/2010,#N/A N/A,18768,471718,85194,163636,#N/A N/A,4831,1375,#N/A N/A,10027,2067,544068,6519,31935,42347,31045,#N/A N/A,#N/A N/A,4272,262293,61663,37941,59355,#N/A N/A,1898595,1284,5916,#N/A N/A,49583,92715,20088,2336503,1887,215141,#N/A N/A,86037,12309,#N/A N/A,17152,13952,#N/A N/A,155460,6890,6551,783273,#N/A N/A,75651,253435,116111,50698,#N/A N/A,607573,1093485,1570554,#N/A N/A,#N/A N/A,175556,647590,45277,394016,2315,#N/A N/A,#N/A N/A,36507,110,929805,17746,3855,3939,#N/A N/A
5/28/2010,#N/A N/A,11171,308912,26917,305218,#N/A N/A,2040,191,#N/A N/A,9406,5162,376981,15218,33508,46715,24750,#N/A N/A,#N/A N/A,5212,247416,44002,11134,49205,#N/A N/A,1511491,5394,19099,#N/A N/A,98793,57732,30685,1932340,1462,186170,#N/A N/A,115959,7564,#N/A N/A,14144,13550,#N/A N/A,46852,2811,12748,548113,#N/A N/A,40968,178313,80140,20001,#N/A N/A,426976,971133,1264697,#N/A N/A,#N/A N/A,87068,661716,30257,625869,1200,#N/A N/A,#N/A N/A,62148,110,934527,11187,1338,4763,#N/A N/A
5/31/2010,#N/A N/A,17146,132831,53542,169841,#N/A N/A,3635,100,#N/A N/A,9675,3570,217003,5353,23153,26381,27405,#N/A N/A,#N/A N/A,900,104676,11923,7317,27570,#N/A N/A,549643,550,3472,#N/A N/A,174140,135182,29764,736455,70,167371,#N/A N/A,19492,30123,#N/A N/A,16719,2994,#N/A N/A,22682,4075,992,358705,#N/A N/A,44763,108843,33659,18666,#N/A N/A,121577,505599,967819,#N/A N/A,#N/A N/A,154456,640747,52836,347835,1800,#N/A N/A,#N/A N/A,942,110,347141,7221,2697,2609,#N/A N/A
6/1/2010,#N/A N/A,12028,263001,41586,218357,#N/A N/A,5105,1650,#N/A N/A,24237,2286,495354,5859,27807,61609,45865,#N/A N/A,#N/A N/A,1770,464364,33204,9552,95746,#N/A N/A,1187557,2310,3385,#N/A N/A,106577,107558,17299,2024297,149,315573,#N/A N/A,76809,8921,#N/A N/A,16313,10540,#N/A N/A,14692,11975,9340,513458,#N/A N/A,63794,145453,82196,21681,#N/A N/A,309352,1427952,1629436,#N/A N/A,#N/A N/A,149784,830246,40997,415500,150,#N/A N/A,#N/A N/A,25890,2420,707402,9191,287,3467,#N/A N/A
6/2/2010,#N/A N/A,13746,326624,73621,339695,#N/A N/A,230,1650,#N/A N/A,17176,2031,394830,6439,19833,74089,17550,#N/A N/A,#N/A N/A,1334,126183,56961,14330,70432,#N/A N/A,1487934,100,9763,#N/A N/A,100353,18818,17167,1185159,38,212122,#N/A N/A,30004,9111,#N/A N/A,18351,3902,#N/A N/A,24034,6267,3899,350123,#N/A N/A,45466,179467,53813,9739,#N/A N/A,246372,1424961,1771767,#N/A N/A,#N/A N/A,119848,470774,140694,527024,150,#N/A N/A,#N/A N/A,35049,110,527073,13421,564,3990,#N/A N/A
6/3/2010,#N/A N/A,18998,529245,87296,156041,#N/A N/A,887,1650,#N/A N/A,13288,107,326905,2168,9947,16163,14550,#N/A N/A,#N/A N/A,956,93933,76517,15369,43734,#N/A N/A,1034981,100,1351,#N/A N/A,62662,36890,15497,1373740,648,146201,#N/A N/A,50297,8197,#N/A N/A,9895,9747,#N/A N/A,36654,3822,2071,302948,#N/A N/A,28818,87047,69620,83310,#N/A N/A,286234,1700228,883480,#N/A N/A,#N/A N/A,80920,645062,36243,484215,300,#N/A N/A,#N/A N/A,2580,1045,759133,3908,3617,511,#N/A N/A
6/4/2010,#N/A N/A,32441,524168,80012,167216,#N/A N/A,887,1650,#N/A N/A,5740,3004,554053,3978,11094,73920,23850,#N/A N/A,#N/A N/A,2722,146235,47058,47528,84802,#N/A N/A,1558551,1620,14660,#N/A N/A,56237,31662,15272,2387572,3280,278900,#N/A N/A,73275,756,#N/A N/A,31351,9487,#N/A N/A,64132,28929,3508,554775,#N/A N/A,94422,266591,72425,121867,#N/A N/A,534654,2051746,1001850,#N/A N/A,#N/A N/A,147048,539664,47574,475880,505,#N/A N/A,#N/A N/A,17187,990,1299651,13000,21,2573,#N/A N/A
6/7/2010,#N/A N/A,18650,657785,83105,136790,#N/A N/A,887,1650,#N/A N/A,8637,2640,440856,3970,22312,34999,14470,#N/A N/A,#N/A N/A,376,222075,70556,27128,32354,#N/A N/A,2226554,2220,7676,#N/A N/A,102710,27942,14010,2867119,1759,413345,#N/A N/A,41762,13159,#N/A N/A,48847,5776,#N/A N/A,36078,2922,4406,874797,#N/A N/A,58253,191951,78058,27294,#N/A N/A,628533,1616808,1362189,#N/A N/A,#N/A N/A,132284,627756,80249,331443,500,#N/A N/A,#N/A N/A,21987,3520,702880,13580,534,1941,#N/A N/A
6/8/2010,#N/A N/A,15502,357013,98757,148851,#N/A N/A,51,250,#N/A N/A,16908,2640,457380,2876,9337,54135,30375,#N/A N/A,#N/A N/A,986,109290,63636,38192,21806,#N/A N/A,2049117,1142,4406,#N/A N/A,102894,28868,7257,2809705,841,383576,#N/A N/A,62253,10912,#N/A N/A,23615,8839,#N/A N/A,27736,555,20253,768788,#N/A N/A,39053,204041,78325,22863,#N/A N/A,538547,1645352,1782816,#N/A N/A,#N/A N/A,150608,609784,40106,473957,1130,#N/A N/A,#N/A N/A,43785,1320,1032294,10836,3346,10194,#N/A N/A
6/9/2010,#N/A N/A,34914,459806,26680,152486,#N/A N/A,51,34,#N/A N/A,19374,559,813304,1054,11818,44233,14575,#N/A N/A,#N/A N/A,1312,130539,25261,24742,70681,#N/A N/A,2046023,2234,5429,#N/A N/A,60555,51913,20801,2572441,1146,244377,#N/A N/A,25683,17970,#N/A N/A,29921,8957,#N/A N/A,15680,337,8599,502490,#N/A N/A,41099,146877,143658,46568,#N/A N/A,459259,1192661,1027834,#N/A N/A,#N/A N/A,66288,789031,50301,550202,2600,#N/A N/A,#N/A N/A,4977,2310,530269,24098,2007,2925,#N/A N/A
6/10/2010,#N/A N/A,15600,405226,70730,243253,#N/A N/A,51,34,#N/A N/A,25177,2846,707674,4146,18370,68497,13270,#N/A N/A,#N/A N/A,1494,33840,44907,4047,115609,#N/A N/A,2137068,200,352,#N/A N/A,49372,24422,24568,1588198,722,464743,#N/A N/A,71472,12061,#N/A N/A,35379,9225,#N/A N/A,73236,1246,8894,589588,#N/A N/A,66252,135574,79348,78669,#N/A N/A,525664,1523963,900801,#N/A N/A,#N/A N/A,66420,664738,38330,383736,635,#N/A N/A,#N/A N/A,10995,2310,759343,3680,6792,1272,#N/A N/A
6/11/2010,#N/A N/A,17890,449464,65966,324717,#N/A N/A,51,34,#N/A N/A,9420,508,601601,6592,10132,30899,18100,#N/A N/A,#N/A N/A,1850,110331,36531,13554,73631,#N/A N/A,1963576,1059,965,#N/A N/A,53423,47032,3519,2291757,1795,316589,#N/A N/A,246494,45948,#N/A N/A,21977,17986,#N/A N/A,25002,11307,8121,852619,#N/A N/A,45361,135180,67132,62163,#N/A N/A,437078,1178978,917041,#N/A N/A,#N/A N/A,53260,533135,55584,488037,900,#N/A N/A,#N/A N/A,19977,110,695039,11726,3514,1341,#N/A N/A
6/14/2010,#N/A N/A,27902,269238,46282,158634,#N/A N/A,31,562,#N/A N/A,6733,11353,393035,6367,9686,20945,19405,#N/A N/A,#N/A N/A,878,75081,43324,5700,106667,#N/A N/A,1764946,3070,2531,#N/A N/A,50436,38443,5343,1687447,2005,223391,#N/A N/A,119521,21158,#N/A N/A,158222,4650,#N/A N/A,37080,1877,23851,653926,#N/A N/A,43405,179016,54467,76914,#N/A N/A,585660,1430308,563168,#N/A N/A,#N/A N/A,59224,471366,57868,443662,926,#N/A N/A,#N/A N/A,33633,3520,755976,5130,1412,2832,#N/A N/A
6/15/2010,#N/A N/A,36613,375411,71915,121972,#N/A N/A,969,250,#N/A N/A,9441,799,332990,106,37378,23751,42495,#N/A N/A,#N/A N/A,950,118830,43740,6133,169980,#N/A N/A,1687256,3750,1700,#N/A N/A,36814,55331,9543,1700282,1475,277859,#N/A N/A,49074,24998,#N/A N/A,146737,5944,#N/A N/A,26678,1081,30415,510825,#N/A N/A,47352,204063,38383,104872,#N/A N/A,391382,4135001,366236,#N/A N/A,#N/A N/A,67868,599150,152561,344222,1649,#N/A N/A,#N/A N/A,45075,10560,882224,18702,1558,4020,#N/A N/A
6/16/2010,#N/A N/A,19400,285443,46777,137532,#N/A N/A,2040,250,#N/A N/A,15118,102149,592331,9286,4957,21655,18865,#N/A N/A,#N/A N/A,1394,95388,14720,5404,116545,#N/A N/A,1294125,5110,1726,#N/A N/A,81108,28918,31443,1687099,579,188773,#N/A N/A,69669,9775,#N/A N/A,118763,4182,#N/A N/A,65798,9308,7960,394688,#N/A N/A,33738,521870,64964,54259,#N/A N/A,376556,2371403,1628052,#N/A N/A,#N/A N/A,56388,518237,170804,383187,10070,#N/A N/A,#N/A N/A,16932,8395,578600,21876,1562,3174,#N/A N/A
6/17/2010,#N/A N/A,23305,225523,32682,287306,#N/A N/A,6630,250,#N/A N/A,27067,36474,422144,2262,28633,47522,56630,#N/A N/A,#N/A N/A,2112,117492,32076,4857,39151,#N/A N/A,1046798,9976,3253,#N/A N/A,135448,30804,2023,1512582,1042,189248,#N/A N/A,29841,2531,#N/A N/A,140619,3406,#N/A N/A,31410,5678,11289,401967,#N/A N/A,40566,416077,64865,75717,#N/A N/A,294382,1567429,1665746,#N/A N/A,#N/A N/A,65648,271496,124994,685493,13204,#N/A N/A,#N/A N/A,41361,21580,619368,14969,801,2706,#N/A N/A
6/18/2010,#N/A N/A,31962,405120,69548,349636,#N/A N/A,5202,2103,#N/A N/A,66399,35882,1115286,10006,23807,35884,87445,#N/A N/A,#N/A N/A,702,133755,123088,7398,111680,#N/A N/A,1315071,50,275,#N/A N/A,113392,43577,14748,1711273,198,412354,#N/A N/A,55880,67035,#N/A N/A,57654,22168,#N/A N/A,28126,26849,17438,496686,#N/A N/A,118959,325489,65164,4258,#N/A N/A,672286,1723706,983161,#N/A N/A,#N/A N/A,149300,646019,65194,648941,330,#N/A N/A,#N/A N/A,57852,22055,1933063,14748,2904,5647,#N/A N/A
6/21/2010,#N/A N/A,55578,315751,50274,157468,#N/A N/A,16338,97,#N/A N/A,9529,159258,564482,644,26366,23440,39135,#N/A N/A,#N/A N/A,2020,121515,60412,5473,98290,#N/A N/A,1064977,3300,2914,#N/A N/A,116740,87490,8050,1303156,1071,546336,#N/A N/A,47917,40800,#N/A N/A,98228,9226,#N/A N/A,14358,9013,35131,497696,#N/A N/A,63565,172539,50201,63948,#N/A N/A,796576,1026163,705266,#N/A N/A,#N/A N/A,142808,372485,157415,374273,2915,#N/A N/A,#N/A N/A,39870,110,498738,6156,3338,3270,#N/A N/A
6/22/2010,#N/A N/A,21680,260543,86392,102850,#N/A N/A,16338,612,#N/A N/A,9747,38707,462459,239,153016,14597,13340,#N/A N/A,#N/A N/A,1154,119886,85527,3649,174162,#N/A N/A,784044,31154,825,#N/A N/A,55988,23898,6809,1203493,1127,315903,#N/A N/A,40800,15161,#N/A N/A,46357,5752,#N/A N/A,26084,1897,14252,441830,#N/A N/A,34760,226406,38229,43534,#N/A N/A,356433,1087502,1184997,#N/A N/A,#N/A N/A,41124,261408,63485,386472,5441,#N/A N/A,#N/A N/A,22002,110,818017,12740,842,3061,#N/A N/A
6/23/2010,#N/A N/A,56114,318737,107314,150373,#N/A N/A,11377,34,#N/A N/A,5046,106605,306725,3725,61332,14488,3030,#N/A N/A,#N/A N/A,1866,43116,38613,7207,205478,#N/A N/A,645303,58958,3712,#N/A N/A,31015,22023,5232,1181372,5007,213809,#N/A N/A,45616,14871,#N/A N/A,63779,6080,#N/A N/A,11642,2452,44064,403241,#N/A N/A,48861,177187,53016,71704,#N/A N/A,489339,955592,1485526,#N/A N/A,#N/A N/A,44216,639735,84293,356887,1600,#N/A N/A,#N/A N/A,17538,60265,721460,1732,277,4790,#N/A N/A
6/24/2010,#N/A N/A,32591,259482,30744,166190,#N/A N/A,9181,34,#N/A N/A,7514,51642,354196,2395,32360,161896,39295,#N/A N/A,#N/A N/A,1386,143031,38888,2645,205213,#N/A N/A,683059,5048,487,#N/A N/A,301231,33469,17321,1195425,68,189238,#N/A N/A,36702,11581,#N/A N/A,23478,4657,#N/A N/A,46858,5258,26080,1095937,#N/A N/A,85789,188521,56185,51409,#N/A N/A,519168,1304850,1768277,#N/A N/A,#N/A N/A,29700,446332,123850,373361,35,#N/A N/A,#N/A N/A,5919,220,658997,9743,523,2294,#N/A N/A
6/25/2010,#N/A N/A,34060,337293,55568,182801,#N/A N/A,102,1000,#N/A N/A,8231,28307,362262,3352,56096,68780,15705,#N/A N/A,#N/A N/A,320,90171,46387,12639,139004,#N/A N/A,892571,12028,4922,#N/A N/A,149566,25809,13665,1580563,68,130977,#N/A N/A,56479,3558,#N/A N/A,13494,6587,#N/A N/A,26752,58099,12441,676205,#N/A N/A,69465,196761,33375,216186,#N/A N/A,332758,969299,1091128,#N/A N/A,#N/A N/A,27252,202653,39598,706723,1956,#N/A N/A,#N/A N/A,9294,990,691368,2390,575,1769,#N/A N/A
6/28/2010,#N/A N/A,24907,149880,30420,137078,#N/A N/A,12547,100,#N/A N/A,11286,73735,294167,319,26676,15619,24530,#N/A N/A,#N/A N/A,52,48114,61379,3133,43593,#N/A N/A,636370,3512,3815,#N/A N/A,86945,22294,2969,1476260,1000,76866,#N/A N/A,57939,2726,#N/A N/A,31848,4839,#N/A N/A,11774,3570,12447,431442,#N/A N/A,46144,209394,43947,24392,#N/A N/A,398148,991217,1069538,#N/A N/A,#N/A N/A,33048,172193,378586,396985,2100,#N/A N/A,#N/A N/A,14892,990,572951,8246,620,2279,#N/A N/A
6/29/2010,#N/A N/A,26922,236400,49584,169322,#N/A N/A,2040,100,#N/A N/A,10138,42711,388897,15460,93726,23846,11655,#N/A N/A,#N/A N/A,2468,200886,63225,17996,58589,#N/A N/A,798886,3735,1026,#N/A N/A,61061,18830,4776,1682365,5680,235635,#N/A N/A,73180,9353,#N/A N/A,202034,6064,#N/A N/A,91798,1791,29400,557183,#N/A N/A,44435,137005,87112,109130,#N/A N/A,580909,1719971,821833,#N/A N/A,#N/A N/A,31044,409948,122838,486483,500,#N/A N/A,#N/A N/A,23202,110,877112,13436,2668,2628,#N/A N/A
6/30/2010,#N/A N/A,37377,237193,73972,284760,#N/A N/A,2040,2400,#N/A N/A,14472,9080,445990,7395,41474,36832,8750,#N/A N/A,#N/A N/A,578,111012,55746,3093,178016,#N/A N/A,1860177,2842,8711,#N/A N/A,79034,28938,20096,2030125,4145,172696,#N/A N/A,32567,18504,#N/A N/A,149441,3414,#N/A N/A,46558,3373,12465,451530,#N/A N/A,53177,195460,87154,55649,#N/A N/A,494312,898666,1214009,#N/A N/A,#N/A N/A,82876,265569,82596,687041,500,#N/A N/A,#N/A N/A,16359,275,596235,7999,103,2709,#N/A N/A
7/1/2010,#N/A N/A,48564,266648,105989,204909,#N/A N/A,2040,2400,#N/A N/A,13502,4200,507468,1982,28577,64621,22660,#N/A N/A,#N/A N/A,602,81108,38351,13096,84744,#N/A N/A,1303891,565,1429,#N/A N/A,118910,58404,14747,2577016,188,200387,#N/A N/A,34896,18092,#N/A N/A,75038,7038,#N/A N/A,71462,3675,12403,497315,#N/A N/A,46555,173713,76454,55382,#N/A N/A,452565,886865,848377,#N/A N/A,#N/A N/A,51292,305357,38674,355243,1710,#N/A N/A,#N/A N/A,20865,8272,951141,22091,786,2800,#N/A N/A
7/2/2010,#N/A N/A,30982,263777,102544,145697,#N/A N/A,2040,2400,#N/A N/A,16091,21465,403152,2341,13372,42886,4000,#N/A N/A,#N/A N/A,904,221721,32028,4264,113299,#N/A N/A,946992,3258,343,#N/A N/A,67391,24540,4638,1763069,2543,108851,#N/A N/A,40271,15723,#N/A N/A,53491,3124,#N/A N/A,27752,48557,11320,196160,#N/A N/A,46101,116192,48658,246549,#N/A N/A,308276,895635,521200,#N/A N/A,#N/A N/A,48036,235310,27895,342117,5030,#N/A N/A,#N/A N/A,52938,220,460771,12843,2722,1204,#N/A N/A
7/5/2010,#N/A N/A,27769,629987,60716,73532,#N/A N/A,3774,2400,#N/A N/A,9931,7692,216123,4456,28658,37462,2210,#N/A N/A,#N/A N/A,2756,203643,67808,3465,98155,#N/A N/A,497122,36969,1951,#N/A N/A,40296,32783,5611,818727,1051,185998,#N/A N/A,29779,34371,#N/A N/A,18370,1659,#N/A N/A,21066,15574,7506,207006,#N/A N/A,20105,127497,64803,59496,#N/A N/A,199617,702162,227087,#N/A N/A,#N/A N/A,14648,154073,64741,192511,820,#N/A N/A,#N/A N/A,45771,110,539329,10329,821,4123,#N/A N/A
7/6/2010,#N/A N/A,51540,635339,47660,186028,#N/A N/A,11,139,#N/A N/A,22774,14676,396608,372,40131,41976,26985,#N/A N/A,#N/A N/A,632,204252,26332,5905,177611,#N/A N/A,1265452,15746,714,#N/A N/A,61769,17574,12949,1527580,172,150217,#N/A N/A,684736,18950,#N/A N/A,32523,4985,#N/A N/A,55898,46812,6764,204102,#N/A N/A,51796,234198,54636,37336,#N/A N/A,350547,1242615,644242,#N/A N/A,#N/A N/A,138012,323645,272514,235794,51,#N/A N/A,#N/A N/A,36978,110,843569,15402,113,3020,#N/A N/A
7/7/2010,#N/A N/A,11419,730150,37405,233997,#N/A N/A,1566,201,#N/A N/A,26708,4286,277669,2490,27089,18963,10515,#N/A N/A,#N/A N/A,492,195600,29652,8434,59285,#N/A N/A,798190,7851,951,#N/A N/A,40126,16070,43282,1299362,1460,293102,#N/A N/A,132862,20233,#N/A N/A,20494,5881,#N/A N/A,21112,43082,8560,237821,#N/A N/A,39558,112922,69595,59008,#N/A N/A,274559,710277,650098,#N/A N/A,#N/A N/A,183972,308716,123732,336807,670,#N/A N/A,#N/A N/A,36459,110,1157699,14055,84,4163,#N/A N/A
7/8/2010,#N/A N/A,13722,582807,31137,406560,#N/A N/A,18271,40,#N/A N/A,8471,2082,452755,639,48062,41989,10520,#N/A N/A,#N/A N/A,420,89124,80840,1198,96416,#N/A N/A,605700,7772,2400,#N/A N/A,32806,16829,8846,1111608,1050,109544,#N/A N/A,124957,7128,#N/A N/A,14620,4742,#N/A N/A,9030,5213,2840,401078,#N/A N/A,54404,190533,72297,23131,#N/A N/A,348053,759836,734650,#N/A N/A,#N/A N/A,36872,356697,130555,459127,1220,#N/A N/A,#N/A N/A,56781,4180,709975,8282,4,1825,#N/A N/A
