Code,J:TYMO(P)~U$,J:TTMO(P)~U$,J:SFTB(P)~U$,J:NTT(P)~U$,J:SO@N(P)~U$,J:CP@N(P)~U$,J:DDIC(P)~U$,J:TA@N(P)~U$,J:D@SA(P)~U$,J:MITF(P)~U$,J:RETA(P)~U$,J:HO@N(P)~U$,J:RHCL(P)~U$,J:UC@N(P)~U$,J:KA@N(P)~U$,J:ABOT(P)~U$,J:SMFI(P)~U$,J:DA@N(P)~U$,J:RG@N(P)~U$,J:YP@N(P)~U$,J:JRCE(P)~U$,J:JPHC(P)~U$,J:ITCN(P)~U$,J:ZJ@N(P)~U$,J:SEVI(P)~U$,J:MIHO(P)~U$,J:CN@N(P)~U$,J:EAJR(P)~U$,J:DU@N(P)~U$,J:HC@N(P)~U$,J:UM@N(P)~U$,J:MIZH(P)~U$,J:SHDO(P)~U$,J:DE@N(P)~U$,J:FP@N(P)~U$,J:SNET(P)~U$,J:TERU(P)~U$,J:BR@N(P)~U$,J:ES@N(P)~U$,J:ME@N(P)~U$,J:MT@N(P)~U$,J:OTHD(P)~U$,J:FT@N(P)~U$,J:CQ@N(P)~U$,J:OLYC(P)~U$,J:KP@N(P)~U$,J:JT@N(P)~U$,J:KB@N(P)~U$,J:KM@N(P)~U$,J:NM@N(P)~U$,J:MI@N(P)~U$,J:YHOO(P)~U$,J:ASBR(P)~U$,J:DALF(P)~U$,J:DH@N(P)~U$,J:MIFU(P)~U$,J:MSAD(P)~U$,J:NR@N(P)~U$,J:SQ@N(P)~U$,J:FJ@N(P)~U$,J:IX@N(P)~U$,J:JXHO(P)~U$,J:KU@N(P)~U$,J:KH@N(P)~U$,J:COMM(P)~U$,J:RAKT(P)~U$,J:NKSJ(P)~U$,J:UJ@N(P)~U$,J:CK@N(P)~U$,J:WJR(P)~U$,J:AB@N(P)~U$,J:AJ@N(P)~U$,J:AC@N(P)~U$,J:N@MB(P)~U$,J:CL@N(P)~U$,J:KE@N(P)~U$,J:MEJH(P)~U$,J:NJ@N(P)~U$,J:NSSM(P)~U$,J:OMRN(P)~U$,J:SE@N(P)~U$,J:SUEL(P)~U$,J:SMTH(P)~U$,J:TD@N(P)~U$,J:TZ@N(P)~U$,J:JR@N(P)~U$,J:ANAW(P)~U$,J:DP@N(P)~U$,J:FAMA(P)~U$,J:IDKO(P)~U$,J:INPX(P)~U$,J:KTEL(P)~U$,J:KN@N(P)~U$,J:MRBU(P)~U$,J:IA@N(P)~U$,J:MCHC(P)~U$,J:MH@N(P)~U$,J:IF@N(P)~U$,J:VF@N(P)~U$,J:OQ@N(P)~U$,J:DBHI(P)~U$,J:SFH(P)~U$,J:EM@N(P)~U$,J:TC@N(P)~U$,J:RY@N(P)~U$,J:TRAY(P)~U$,J:TYTS(P)~U$,J:REND(P)~U$,J:IN@N(P)~U$,J:OJ@N(P)~U$,J:YE@N(P)~U$,J:AG@N(P)~U$,J:AL@N(P)~U$,J:AM@N(P)~U$,J:AOZR(P)~U$,J:CC@N(P)~U$,J:CHBK(P)~U$,J:CHOC(P)~U$,J:CONF(P)~U$,J:SECR(P)~U$,J:CYBA(P)~U$,J:DS@N(P)~U$,J:DENA(P)~U$,J:EC@N(P)~U$,J:DENN(P)~U$,J:EQ@N(P)~U$,J:DM@N(P)~U$,J:EB@N(P)~U$,J:FECL(P)~U$,J:FUKU(P)~U$,J:FU@N(P)~U$,J:GSYU(P)~U$,J:AQ@N(P)~U$,J:OM@N(P)~U$,J:HTCM(P)~U$,J:IH@N(P)~U$,J:ZW@N(P)~U$,J:IM@N(P)~U$,J:MZYA(P)~U$,J:JFEH(P)~U$,J:JGCC(P)~U$,J:OE@N(P)~U$,J:KC@N(P)~U$,J:KW@N(P)~U$,J:KK@N(P)~U$,J:KSER(P)~U$,J:BS@N(P)~U$,J:KONA(P)~U$,J:KONM(P)~U$,J:RK@N(P)~U$,J:MNIC(P)~U$,J:UI@N(P)~U$,J:MASU(P)~U$,J:KO@N(P)~U$,J:JZ@N(P)~U$,J:LM@N(P)~U$,J:MMOT(P)~U$,J:PC@N(P)~U$,J:MO@N(P)~U$,J:KI@N(P)~U$,J:FY@N(P)~U$,J:RZ@N(P)~U$,J:OU@N(P)~U$,J:LO@N(P)~U$,J:NX@N(P)~U$,J:NU@N(P)~U$,J:NPIC(P)~U$,J:NS@N(P)~U$,J:NY@N(P)~U$,J:NH@N(P)~U$,J:BO@N(P)~U$,J:NIBO(P)~U$,J:NSKC(P)~U$,J:OB@N(P)~U$,J:OJIH(P)~U$,J:OUMA(P)~U$,J:RH@N(P)~U$,J:PB@N(P)~U$,J:EP@N(P)~U$,J:SEEP(P)~U$,J:SZ@N(P)~U$,J:SHBA(P)~U$,J:ZB@N(P)~U$,J:SW@N(P)~U$,J:SKYP(P)~U$,J:NIIW(P)~U$,J:UMCO(P)~U$,J:SC@N(P)~U$,J:DPPH(P)~U$,J:OZ@N(P)~U$,J:ZC@N(P)~U$,J:TADH(P)~U$,J:OC@N(P)~U$,J:GO@N(P)~U$,J:TU@N(P)~U$,J:TKOS(P)~U$,J:TJ@N(P)~U$,J:TOHO(P)~U$,J:EL@N(P)~U$,J:TOSO(P)~U$,J:TE@N(P)~U$,J:JQ@N(P)~U$,J:TFUD(P)~U$,J:PT@N(P)~U$,J:TSHC(P)~U$,J:TOTO(P)~U$,J:TOYS(P)~U$,J:UBEI(P)~U$,J:YM@N(P)~U$,J:XE@N(P)~U$,J:YORU(P)~U$,J:CW@N(P)~U$,J:GG@N(P)~U$,J:HTZZ(P)~U$,J:JW@N(P)~U$,J:MISH(P)~U$,J:MG@N(P)~U$,J:NIPM(P)~U$,J:SG@N(P)~U$,J:NTN(P)~U$,J:OK@N(P)~U$,J:FZ@N(P)~U$,J:GC@N(P)~U$,J:TOBO(P)~U$,J:UNIT(P)~U$
1/3/2018,64.18,23.68,39.68,23.58,45.22,51.34,24.95,56.95,26.13,7.35,399.57,34.36,24.91,101.87,67.79,32.31,43.31,118.64,181.5,12.79,179.55,11.5,18.71,27.7,41.67,45.74,37.37,97.82,240.76,39.05,16.65,1.82,48.45,60.17,40.97,17.64,23.76,46.6,57.08,17.44,16.3,44.02,71.42,65.6,9.61,75.69,16.93,25.27,36.28,5.92,14.68,4.6,49.74,20.68,38.5,22.47,33.93,10,54.25,31.88,58.13,6.47,19.66,19.39,11.91,9.19,38.83,17.04,32.95,73.2,18.6,18.87,12.93,32.79,12.46,12.28,85.32,27.05,25.72,59.79,18.11,16.95,39.8,79.99,22.94,16,41.87,22.36,17.57,40.26,12.54,44.09,40.57,7.26,21.02,11,37.46,89.06,21.44,19.31,5.99,17.76,46.07,49.91,32.39,9.45,40.35,56.85,37.01,20.17,44.17,43.42,28.65,13.65,39.01,14.42,8.35,29.05,6.05,18.24,39.15,6.29,20.67,40.17,42.48,37.9,40.93,38.21,37.77,28.16,49.47,24.96,15.58,12.99,36.43,33.36,12.43,16.79,18.89,24.08,19.39,17.22,19.29,35.19,25.53,32.21,9.3,55.16,9.64,18.92,30.25,18.35,8.46,13.45,26.02,35.68,7.24,32.25,33.45,18.93,48.9,27.71,20.2,38.26,66.64,14.88,19.06,5.24,24.46,39.99,20.25,13.59,15.78,12.14,6.67,66.64,9.32,30.7,82.03,23.66,10.36,17.34,10.36,42.84,4.59,3.08,25.7,7.21,14.89,42.44,48.31,17.14,43.28,15.62,11.71,21.1,22.33,34.74,12.41,32.65,3.97,13.54,7.25,18.13,22.72,59.17,16.1,29.49,32.88,19.2,24.58,7.36,8.84,5.28,32.25,15.02,58.63,2.86,9.11,4.97,14.07,27.85,54.45,18.21,7.37
1/4/2018,65.73,23.94,41.24,23.87,46.81,52.23,25.22,57.78,27.21,7.51,411.79,35.34,25.15,107.34,68.29,32.64,44.45,124.1,192.06,12.93,183.73,11.55,19.12,28.71,42.21,46.69,37.94,100.29,255.33,39.48,17.25,1.86,48.96,61.41,42.29,18.09,24.34,46.94,58.46,17.98,16.81,44.69,74.92,68.81,9.91,77.12,17.09,25.4,37.94,6.08,14.99,4.66,50.43,21.13,39.52,23.37,34.25,10.06,55.71,32.04,59.78,6.7,20.01,20.23,12.44,9.15,39.83,17.63,33.87,74.4,19.24,18.94,13.3,33.83,12.57,12.38,86.1,27.44,26.3,62.07,18.34,17.13,41.07,83.97,23.26,16.23,41.98,22.63,17.89,40.7,12.92,44.96,41.32,7.38,22.04,11.31,38.29,92.35,21.8,19.82,6.18,18.16,47.49,50.81,33.34,9.7,41.94,58.79,38.31,20.62,45.75,44.03,29.35,14.13,39.59,14.59,8.6,29.75,6.28,18.8,39.41,6.51,20.97,41.14,42.96,38.13,40.7,39.95,39.02,29.08,51.43,25.27,15.84,13.08,37.69,34.36,12.57,17.13,19.03,24.77,20.02,17.65,19.67,35.56,26.08,32.9,9.54,56.48,9.89,19.44,30.28,18.64,8.66,13.63,26.65,35.87,7.41,33.03,34.8,19.36,48.88,28.15,20.9,39.59,68.37,15.25,19.09,5.23,25.32,41.37,20.52,14.05,16.03,12.33,6.75,68.45,9.55,30.86,87.08,23.45,10.54,17.75,10.71,45.49,4.61,3.15,26.57,7.48,15.28,43.4,49.04,17.42,43.4,16.2,11.94,21.46,22.69,35.96,13.34,33.34,4,13.95,7.38,18.34,23.4,61.18,16.6,30.37,33.74,19.98,24.7,7.48,9.11,5.31,33.47,15.6,59.85,2.89,9.17,5.04,14.51,27.93,55.95,18.61,7.52
1/5/2018,66.7,24.06,40.81,23.89,48.26,52.64,25.09,58.01,27.53,7.66,413.67,35.51,24.97,107.52,67.81,32.19,45,124.39,193.19,12.84,184.23,11.52,19.16,28.67,42.15,46.99,37.64,100.94,262.12,39.59,17.56,1.87,49.05,62.47,42.25,17.8,24.55,46.86,58.04,18.23,16.98,44.85,74.83,68.95,9.99,76.94,17.09,25.46,37.76,6.27,15.18,4.65,52.65,21.2,39.87,23.96,34.36,10.15,55.85,32.59,59.52,6.68,19.95,20.34,12.47,8.95,39.94,17.6,34.19,74.83,19,18.94,13.56,33.96,12.62,12.42,85.75,27.47,26.88,63.23,18.6,17.25,41.34,85.93,24.03,16.22,41.84,22.93,17.93,39.61,12.78,44.95,41.29,7.46,22.28,11.47,38.32,92.86,21.7,20.23,6.28,18.21,48.49,51.05,33.65,9.69,42.21,58.29,38.68,20.84,46.54,44.07,29.5,14.2,39.61,15.1,8.65,29.41,6.35,18.8,40.23,6.61,21.11,41.24,42.74,38.2,41.07,40.49,39.39,29.23,52.11,25.57,16,13.22,37.8,34.18,12.21,17.1,18.27,24.97,20.42,17.88,19.57,35.99,26.24,32.81,9.93,56.26,9.87,19.41,30.16,18.42,8.79,13.8,26.94,36.34,7.59,33.74,35.41,19.56,48.52,28.17,20.87,39.43,68.36,15.23,18.86,5.21,25.74,41.69,20.54,14.32,16.26,12.33,6.78,68.8,9.54,31.26,88.05,23.92,10.51,17.95,10.83,45.66,4.62,3.16,26.4,7.59,15.57,44.16,49.28,17.45,44.07,16.64,12.07,20.65,22.89,35.55,13.44,33.56,4.04,14.12,7.29,18.56,23.44,60.85,16.58,30.56,34.53,20.23,24.98,7.59,9.34,5.4,33.65,15.94,60.76,2.94,9.33,5.1,14.47,28.44,57.49,18.82,7.41
1/8/2018,66.84,24.11,40.9,23.94,48.36,52.75,25.15,58.13,27.59,7.67,414.59,35.59,25.02,107.76,67.96,32.26,45.1,124.67,193.62,12.87,184.63,11.54,19.21,28.73,42.25,47.1,37.72,101.17,262.7,39.68,17.6,1.88,49.16,62.6,42.34,17.83,24.61,46.96,58.17,18.27,17.02,44.95,75,69.1,10.01,77.11,17.13,25.51,37.85,6.28,15.22,4.66,52.76,21.25,39.96,24.01,34.44,10.17,55.97,32.66,59.66,6.69,20,20.38,12.5,8.97,40.02,17.64,34.26,75,19.04,18.99,13.59,34.03,12.65,12.45,85.94,27.53,26.94,63.37,18.64,17.29,41.43,86.12,24.08,16.26,41.93,22.98,17.97,39.7,12.81,45.05,41.38,7.47,22.33,11.49,38.41,93.07,21.75,20.28,6.29,18.25,48.59,51.16,33.72,9.71,42.31,58.42,38.77,20.88,46.65,44.17,29.56,14.23,39.7,15.14,8.67,29.47,6.36,18.84,40.32,6.63,21.15,41.33,42.84,38.28,41.16,40.58,39.48,29.3,52.22,25.62,16.04,13.25,37.88,34.25,12.23,17.14,18.31,25.03,20.46,17.91,19.61,36.07,26.3,32.88,9.95,56.38,9.9,19.45,30.23,18.46,8.81,13.83,27,36.42,7.6,33.81,35.49,19.61,48.63,28.24,20.92,39.52,68.51,15.27,18.9,5.22,25.8,41.78,20.59,14.36,16.29,12.36,6.8,68.95,9.56,31.33,88.25,23.97,10.53,17.99,10.85,45.76,4.63,3.17,26.46,7.6,15.6,44.26,49.39,17.49,44.17,16.68,12.1,20.69,22.94,35.63,13.47,33.63,4.05,14.15,7.31,18.61,23.49,60.98,16.61,30.62,34.61,20.28,25.04,7.6,9.36,5.41,33.72,15.98,60.9,2.95,9.35,5.12,14.5,28.5,57.62,18.86,7.43
1/9/2018,67.07,24.01,41.13,24.16,49.92,52.57,25.18,59.12,27.98,7.68,421.51,35.67,24.9,109.31,69.55,32.6,45.27,125.19,197.9,12.98,186.52,11.63,19.5,28.8,42.43,47.77,38.76,101.66,265.72,40.58,18.03,1.89,49.68,62.32,42.59,17.94,24.9,47.12,59.22,18.61,17.16,44.92,74.61,70,10.02,78,17.25,25.51,38.66,6.39,15.41,4.79,53.84,21.25,40.09,24.9,34.59,10.29,56.66,32.72,59.17,6.71,20.31,20.29,12.54,8.9,40.37,17.84,35.89,75.95,19.67,19.18,13.79,34.07,12.79,12.79,87.08,27.88,27.31,64.48,19.16,17.58,41.78,87.34,24.42,16.24,42.28,22.79,17.7,39.31,12.78,45.63,42.25,7.46,22.58,11.61,38.53,93.57,22.17,20.36,6.34,18.51,47.83,51.77,33.71,9.96,43.32,58.97,39.71,20.82,47.41,44.56,29.71,14.52,40.34,15.31,8.75,29.26,6.45,19.09,40.2,6.68,21.35,41.09,42.74,38.69,41.8,41.18,40.02,29.62,53.46,25.97,15.91,13.38,38.65,35.04,12.26,17.14,18.58,24.85,20.52,18.14,19.98,36.82,26.48,33.27,9.88,57.55,10.03,19.94,30.15,18.45,8.94,13.99,26.99,36.42,7.69,34.11,35.49,20.15,49.35,28.82,20.82,39.89,67.15,15.36,19.03,5.3,25.95,42.07,20.68,14.41,16.33,12.49,6.75,70.27,9.71,31.49,88.41,24.52,10.63,18.35,11,46.78,4.71,3.16,27.57,7.78,15.23,45.36,50.52,17.72,44.56,17.1,11.89,20.72,22.81,35.53,14.26,34.73,4.11,14.86,7.59,18.57,23.76,61.28,16.72,31,34.38,20.43,25.22,7.68,9.8,5.48,33.8,17.34,62.35,2.94,9.35,5.19,14.81,28.64,57.81,19.01,7.41
1/10/2018,69.2,24.09,41.32,24.14,50.21,52.98,25.37,59.86,28.44,7.87,420.28,36.84,24.99,108.3,69.18,32.68,46.49,125.27,196.4,13.11,191.01,11.81,19.71,29.28,42.8,48.75,38.9,103.5,272.55,41.2,18.2,1.93,48.77,63.69,43.2,17.83,25.1,47.89,59.74,19.04,17.38,45.65,74.71,70.28,9.96,77.69,17.38,25.16,39.51,6.51,15.61,4.79,52.22,22.02,40.7,25.66,35,10.39,56.01,33.14,59.86,6.97,20.58,20.41,12.55,9.1,40.96,18,37.21,77.19,20.25,19.32,13.71,34.39,12.86,12.88,86.66,28.2,27.46,64.75,19.06,17.76,42.13,86.93,24.41,16.75,42.54,23.03,17.6,40.41,13.17,46.34,42.12,7.64,22.54,11.58,38.93,94.92,22.59,20.56,6.51,19.15,48.88,51.82,34.17,10.11,42.93,59.27,40.59,21.41,47.33,45.17,29.9,14.52,41.17,15.42,9.03,29.14,6.52,19.8,39.29,6.77,21.53,41.35,44.14,39.33,42.21,41.04,39.87,30.8,53.97,26.09,16.17,13.54,38.97,34.84,12.39,17.61,18.78,25.05,20.92,18.41,19.92,37.49,26.88,33.45,9.98,57.2,10.1,19.86,30.44,18.53,9.03,14.22,27.75,36.91,7.97,34.35,36.1,20.4,49.5,28.51,21.13,40.1,68.25,15.4,19.41,5.44,26.85,41.89,20.56,14.48,16.63,12.49,6.99,70.14,9.91,31.07,87.74,24.84,10.75,18.58,11.11,45.98,4.72,3.23,27.57,7.79,15.51,45.26,51.1,18.22,43.64,17.06,12.02,20.78,23.1,35.7,14.04,35.16,4.2,15.16,7.75,18.84,23.55,61.78,17.01,31.16,35.02,20.42,25.35,7.76,9.89,5.55,34.13,18.28,62.59,2.94,9.47,5.27,14.57,29.19,59.09,19.31,7.56
1/11/2018,68.48,24,40.93,24.12,50.12,52.78,25.2,58.75,28.34,7.92,420.09,36.14,24.98,107.36,68.31,32.73,46.93,124.01,196.27,13.05,189.31,11.88,20.03,29.36,41.76,48.44,38.92,103.05,275.93,41.03,18.06,1.94,48.5,63.37,42.4,17.64,24.95,47.54,59.33,18.87,17.56,45.08,74.09,69.23,9.89,76.95,17.41,24.56,39.9,6.56,15.52,4.77,51.1,22.18,40.08,25.77,34.15,10.39,55.48,33.32,58.92,7.04,20.59,20.25,12.51,9.05,40.7,18.13,37.71,76.68,19.63,19.06,13.59,34.29,12.77,12.89,85.72,28.28,27.54,64.81,19.08,17.66,42.27,87.25,24.41,16.78,42.57,22.96,17.39,40.21,13.52,46.32,41.43,7.67,22.3,11.57,38.78,93.13,22.49,20.54,6.5,19.34,49.29,51.52,34.42,10.05,43.18,58.35,40.75,22.2,47.93,44.75,29.44,14.8,41.38,15.32,8.91,28.95,6.47,19.87,38.24,6.86,21.51,40.75,44.75,39.54,42.28,40.84,40.26,30.74,55.2,27.38,16.15,13.6,39.85,35.1,12.41,17.83,18.97,25.08,20.99,18.47,19.69,37.92,27.2,34.29,10.15,57.27,10.18,19.69,29.85,18.62,9.08,14.21,27.87,37.39,7.93,33.84,36.49,20.22,49.08,27.83,20.72,40.48,67.95,15.41,19.14,5.42,27.06,41.65,20.25,14.46,16.72,12.39,7.11,71.18,9.97,30.7,85.99,24.75,10.64,18.68,11.07,46.59,4.66,3.29,26.63,7.71,15.12,45.6,51.52,18.35,43.45,16.82,12.05,20.86,22.85,35.32,15.08,32.85,4.19,15.33,7.99,18.74,23.52,61.22,16.92,30.97,34.78,20.22,25.21,7.91,9.95,5.57,33.8,18.35,62.92,2.91,9.55,5.28,14.6,29.89,60.41,19.17,7.57
1/12/2018,68.08,23.86,40.13,23.49,49.63,52.01,24.83,57.9,28.37,7.84,445.67,35.65,24.72,107.31,67.57,32.37,46.64,122.71,195.57,12.93,187.58,11.95,20.01,29.4,41.2,48.36,38.46,103.13,284.33,40.71,18.02,1.95,48.51,63.21,42.07,17.63,24.75,47.75,58.58,18.73,17.56,44.45,73.07,68.1,9.52,76.09,16.73,24.4,39.87,6.54,15.34,4.76,50.49,22.04,39.81,25.57,33.73,10.32,55.19,33.17,59.25,7,20.54,19.9,12.3,9,40.44,17.97,37.39,76.27,19.71,18.75,13.41,33.82,12.52,12.61,84.18,28.03,27.62,64.95,18.94,17.52,41.77,88.58,23.8,16.72,42.47,22.58,16.55,40.16,13.39,46.09,40.47,7.69,22.64,11.62,38.66,91.5,22.18,20.5,6.44,19.16,49.05,50.85,34.14,10.09,42.67,56.78,40.79,22.48,49.77,44.83,29.33,14.86,41.01,15.31,8.98,28.97,6.47,19.53,38.67,6.86,21.58,40.34,44.47,39.84,42.72,41.28,40.38,30.54,56.15,25.87,16.01,13.57,40.25,35.08,12.42,17.82,18.52,24.95,21.32,18.36,19.64,38.27,27,33.73,10.56,56.33,10.22,19.4,29.38,18.52,9.11,14.19,27.22,38,7.83,33.91,36.65,20.19,47.85,27.04,20.11,40.16,68.1,15.18,18.89,5.34,26.38,41.14,19.97,14.42,16.72,12.4,7.03,70.88,9.89,30.23,84.53,24.45,10.52,18.43,10.95,47.7,4.61,3.31,26.51,7.67,14.87,46,50.85,18.25,43.79,16.57,11.87,20.81,22.6,34.59,15.43,32.88,4.13,15.15,7.64,18.87,23.21,59.29,16.68,30.72,34.63,20.27,25.35,7.82,10.04,5.56,33.6,18.43,63.87,2.89,9.58,5.28,14.57,30.95,60.82,18.86,7.47
1/15/2018,69.25,24.09,41.73,23.35,49.43,52.12,25.01,58.09,28.94,8.04,448.29,36.02,25.42,109.58,68.59,32.49,47.83,123.11,196.32,12.99,189.98,12,20.28,29.69,41.27,49.23,39.08,104.79,288.84,42.05,18.2,1.98,50.49,63.59,42.36,18.3,24.93,48.49,59.1,19.13,17.77,44.67,73.63,68.52,9.61,76.46,16.91,24.23,39.96,6.7,15.43,4.85,50.06,22.41,40.24,26.13,34.21,10.41,55.85,33.57,58.7,6.94,20.85,19.95,12.46,8.84,40.91,18.29,38.12,76.59,19.84,18.81,13.44,33.8,12.7,12.88,85.69,28.46,27.24,65.6,19.17,17.62,42.64,89.4,24.26,17.04,42.29,23.15,16.72,39.95,13.53,46.69,40.9,7.8,22.67,11.62,38.66,92.12,22.5,20.46,6.61,19.5,49.25,51.04,34.52,10.19,43.03,56.47,40.99,22.65,51.22,45.43,29.68,14.92,41.76,15.54,9.23,28.96,6.6,19.68,39.14,7,21.75,41.04,44.34,40.09,42.98,41.9,40.45,31.08,56.28,26.29,16.02,13.74,40,35.02,12.51,17.69,18.98,24.76,21.47,18.29,19.87,38.64,27.33,33.93,10.35,56.28,10.29,19.44,29.5,18.86,9.18,14.25,27.19,38.01,7.88,34.3,37.28,20.5,48.16,26.88,20.49,40.13,71.49,15.11,18.94,5.38,26.77,42.12,20.1,14.49,16.85,12.41,7.03,71.22,10.17,30.31,85.33,24.67,10.53,18.61,11.18,47.69,4.7,3.38,26.68,7.74,15.14,45.88,50.67,18.5,44.29,16.69,11.94,21.12,22.91,34.61,15.33,33.12,4.14,15.62,7.96,19.11,23.16,60.09,16.6,30.49,34.16,20.41,25.45,7.85,10.15,5.61,33.57,18.42,63.52,2.88,9.46,5.3,14.77,31.13,59.81,18.55,7.5
1/16/2018,69.86,24.34,42.48,23.64,49.46,52.49,25.13,58.24,29.03,8.03,460.22,36.04,25.43,110.86,69.99,32.71,47.97,124.59,199.21,12.99,188.78,11.93,19.98,29.9,41.37,49.18,39.13,104.03,302.21,41.8,18.39,1.99,51.97,64.83,42.61,18.2,25.21,48.37,58.48,19.05,17.76,44.62,73.77,68.96,9.61,76.6,16.99,24.23,39.45,6.68,15.51,4.86,50.81,22.27,40.26,25.62,34.45,10.43,56.1,34.39,58.69,7.03,20.92,19.86,12.59,8.78,40.99,18.03,38.35,75.99,19.89,18.89,13.45,33.83,12.69,12.92,86.01,28.14,26.58,67.58,19.23,17.64,42.67,89.44,24.19,17.09,41.9,23.15,16.4,39.98,13.5,46.26,41.15,7.73,23.04,11.65,38.33,93.15,22.28,20.31,6.62,19.41,48.6,51.68,34.38,10.16,43.28,55.83,41.42,22.61,53.58,45.17,29.72,14.83,41.51,15.36,9.15,28.78,6.54,19.57,37.9,6.99,21.57,41.11,45.04,39.84,42.87,41.88,41.2,30.72,56.01,26.47,15.93,13.77,40.02,34.29,12.5,17.57,18.96,24.07,21.63,18.25,19.75,38.53,27.1,33.7,10.15,57.1,10.25,19.53,29.45,18.76,9.18,14.36,27.19,38.17,7.85,34.29,36.86,20.45,48.35,27.33,19.98,40.43,71.28,15.06,18.85,5.36,26.49,42.64,20.19,14.35,16.78,12.42,7.03,72.01,10.18,30.36,86.19,24.84,10.53,18.34,10.98,47.79,4.7,3.37,27.47,7.79,14.93,45.53,50.23,18.32,43.91,16.89,12.04,21.05,22.99,34.38,15.5,33.47,4.13,15.52,7.96,19.12,23.21,59.72,16.42,30.4,34.29,20.63,25.35,7.81,10.32,5.52,33.43,18.18,63.51,2.87,9.44,5.27,14.78,31.17,60.08,18.48,7.44
1/17/2018,70.28,24.63,42.11,23.58,49.3,51.75,25.06,57.72,29.09,7.96,455,36.3,25.46,110.23,69.7,32.76,47.49,124.41,200.81,12.82,189.12,11.93,19.94,29.48,41.34,49.58,39.14,104.49,291.71,41.26,18.93,1.97,52.69,64.11,43.16,18.09,24.7,48.13,58.23,19.05,17.55,44.17,73.7,69.13,9.57,76.97,17.05,24.62,39.68,6.66,15.3,4.79,50.95,22.14,40.35,25.44,34.43,10.38,55.7,34.24,58.79,6.85,21.21,19.67,12.57,8.67,41.35,17.81,37.87,76.06,20.47,18.97,13.53,33.51,12.64,12.91,85.8,28.09,26.2,68.1,19.25,17.68,42.59,92.93,24.1,17.01,42,23.15,16.32,38.52,13.33,46.69,41.45,7.62,23.06,11.63,38.23,92.66,22.45,20.33,6.45,19.25,47.82,51.48,34.36,10.13,42.72,55.63,41.91,22.71,53.47,45.43,29.85,15.01,41.05,15.26,9.02,28.86,6.4,19.61,38.38,7.07,21.47,40.6,44.71,39.15,41.95,41.63,41.77,30.03,55.99,26.28,15.7,13.86,39.87,34.09,12.35,17.63,18.85,23.83,21.68,18.14,19.8,38.74,26.96,34.09,9.95,56.99,10.15,19.35,29.22,18.52,9.12,14.32,26.73,37.53,7.87,33.55,36.4,20.52,48.26,27.37,19.91,40.91,70.35,15.28,18.68,5.32,26.18,42.58,20.15,14.29,16.92,12.44,7,71.71,10.13,30.35,87.24,24.97,10.51,18.01,10.86,46.51,4.66,3.33,28.04,7.71,14.6,45.43,49.22,18.34,43.22,17,12.1,21.1,22.95,33.96,15.41,32.78,4.13,15.6,7.88,19.35,23.17,58.97,16.29,30.26,34.64,20.55,25.26,7.67,10.21,5.49,33.24,18.02,62.5,2.81,9.27,5.28,14.77,30.71,59.61,18.17,7.32
1/18/2018,69.38,24.55,41.5,23.2,49.11,52.09,24.7,57.88,29.19,7.87,455.59,35.84,24.98,111.4,69.49,32.73,46.87,123.74,205.94,12.53,186.02,11.83,19.67,28.72,40.97,48.09,38.79,103.15,287.23,41.36,19.16,1.93,51.41,63.23,42.87,17.89,24.6,49.31,56.81,18.71,17.39,43.86,72.62,69.71,9.56,76.16,16.84,24.21,38.93,6.58,15.13,4.78,50.05,21.8,40.13,25.13,34.05,10.32,55.29,33.95,58.88,6.86,20.84,19.43,12.42,8.62,40.67,17.48,37.41,74.94,21.07,18.94,13.19,33.39,12.47,12.76,84.36,27.8,25.97,67.23,19.14,17.48,42.04,93.91,23.9,16.75,41.86,22.96,16.18,38.21,13.33,47.14,41.37,7.59,23.17,11.2,37.75,91.3,22.36,20.19,6.3,18.91,46.77,51.37,33.98,9.98,42.18,55.25,41.82,22.8,53.63,44.93,29.65,14.77,40.6,15.23,8.85,28.57,6.27,19.36,38.26,7.03,21.3,39.7,44.43,38.62,41.23,41.91,41.91,29.43,55.7,26.45,15.7,13.63,39.07,33.66,11.99,17.26,18.53,23.62,21.55,17.89,19.88,38.89,26.57,33.66,9.85,56.15,10.03,19,28.66,18.36,9.08,14.16,26.53,36.77,7.69,32.49,35.92,20.44,47.93,27.22,20.21,41.91,69.31,15.02,18.45,5.28,26,42.67,20.01,14.19,16.74,12.47,6.91,71.56,9.53,29.7,91.3,24.87,10.59,17.79,10.6,45.51,4.63,3.24,28.75,7.54,14.47,44.88,47.68,18.06,42.45,17,12.02,20.57,22.68,33.57,14.6,31.45,4.07,15.48,7.78,18.94,22.02,58.49,16.14,29.52,34.38,20.35,25.34,7.68,10.16,5.41,33.03,17.92,60.75,2.76,9.14,5.19,14.65,30.33,58.31,18.08,7.22
